File_Path,Highligh_Exist?,Highlight_Info
/BabyView_Main/00560001/00560001_GX010115_12.11.2023-12.17.2023_12.17.2023-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020115_12.11.2023-12.17.2023_12.17.2023-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010117_12.18.2023-12.24.2023_12.24.2023-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010116_12.18.2023-12.24.2023_12.24.2023-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010130_01.01.2024-01.07.2024_01.04.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020130_01.01.2024-01.07.2024_01.04.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010131_01.01.2024-01.07.2024_01.07.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020131_01.01.2024-01.07.2024_01.07.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX030131_01.01.2024-01.07.2024_2024-01-18-06:39:25.zip,No,NA
/BabyView_Main/00560001/00560001_GX010132_01.01.2024-01.07.2024_2024-01-18-06:44:12.zip,No,NA
/BabyView_Main/00560001/00560001_GX020132_01.01.2024-01.07.2024_2024-01-18-06:48:58.zip,No,NA
/BabyView_Main/00560001/00560001_GX030132_01.15.2024-01.21.2024_01.19.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010133_01.15.2024-01.21.2024_01.19.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020133_01.15.2024-01.21.2024_01.19.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX030133_01.22.2024-01.28.2024_01.19.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010134_01.22.2024-01.28.2024_01.27.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020134_01.22.2024-01.28.2024_01.27.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010142_01.29.2024-02.04.2024_02.03.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020142_01.29.2024-02.04.2024_02.03.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010143_02.12.2024-02.18.2024_02.18.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020143_02.12.2024-02.18.2024_02.18.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX030143_02.26.2024-03.03.2024_03.02.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010144_02.26.2024-03.03.2024_03.02.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020144_02.26.2024-03.03.2024_03.02.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX030144_02.26.2024-03.03.2024_03.02.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX010148_03.25.2024-03.31.2024_03.31.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX020148_03.25.2024-03.31.2024_03.31.2024-NA.zip,No,NA
/BabyView_Main/00560001/00560001_GX030148_03.25.2024-03.31.2024_03.31.2024-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX010021_01.22.2024-01.28.2024_01.22.2024-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX010022_01.22.2024-01.28.2024_01.22.2024-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX020022_01.22.2024-01.28.2024_01.22.2024-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX030022_01.22.2024-01.28.2024_2024-01-29-15:13:18.zip,No,NA
/BabyView_Main/00720001/00720001_GX010023_01.22.2024-01.28.2024_01.28.2024-7:48pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX020023_01.22.2024-01.28.2024_NA-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX030023_01.22.2024-01.28.2024_01.22.2024-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX040019_10.16.2023-10.22.2023_10.21.2023-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX010020_10.16.2023-10.22.2023_10.21.2023-6:20pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX020020_10.16.2023-10.22.2023_10.21.2023-6:20pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX010024_01.29.2024-02.04.2024_NA-NA.zip,No,NA
/BabyView_Main/00720001/00720001_GX010025_01.29.2024-02.04.2024_02.03.2024-10:28am.zip,No,NA
/BabyView_Main/00720001/00720001_GX020025_01.29.2024-02.04.2024_02.03.2024-10:28am.zip,No,NA
/BabyView_Main/00720001/00720001_GX030025_01.29.2024-02.04.2024_02.03.2024-10:28am.zip,No,NA
/BabyView_Main/00720001/00720001_GX010026_02.05.2024-02.11.2024_02.06.2024-7:09am.zip,No,NA
/BabyView_Main/00720001/00720001_GX010027_02.05.2024-02.11.2024_02.06.2024-7:14am.zip,No,NA
/BabyView_Main/00720001/00720001_GX020027_02.05.2024-02.11.2024_02.06.2024-7:14am.zip,No,NA
/BabyView_Main/00720001/00720001_GX010028_02.12.2024-02.18.2024_02.17.2024-5:45pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX020028_02.12.2024-02.18.2024_02.17.2024-5:45pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX030028_02.12.2024-02.18.2024_02.17.2024-5:45pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX040028_02.12.2024-02.18.2024_02.17.2024-5:45pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX010030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX020030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX030030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX040030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX050030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX060030_03.11.2024-03.17.2024_03.16.2024-9:13am.zip,No,NA
/BabyView_Main/00720001/00720001_GX010029_02.26.2024-03.03.2024_03.03.2024-7:52pm.zip,No,NA
/BabyView_Main/00720001/00720001_GX020029_02.26.2024-03.03.2024_03.03.2024-7:52pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020060_04.29.2024-05.05.2024_2024-05-05-22:30:47.zip,No,NA
/BabyView_Main/00400002/00400002_GX010057_04.29.2024-05.05.2024_2024-05-05-21:10:03.zip,No,NA
/BabyView_Main/00400002/00400002_GX010061_04.29.2024-05.05.2024_2024-05-05-22:20:19.zip,No,NA
/BabyView_Main/00400002/00400002_GX010060_04.29.2024-05.05.2024_2024-05-05-21:56:39.zip,No,NA
/BabyView_Main/00400002/00400002_GX010058_04.29.2024-05.05.2024_2024-05-05-21:32:52.zip,No,NA
/BabyView_Main/00400002/00400002_GX010059_04.29.2024-05.05.2024_2024-05-05-20:03:12.zip,No,NA
/BabyView_Main/00400002/00400002_GX010056_04.29.2024-05.05.2024_2024-05-05-23:33:18.zip,No,NA
/BabyView_Main/00400002/00400002_GX020056_04.29.2024-05.05.2024_2024-05-05-22:24:05.zip,No,NA
/BabyView_Main/00400002/00400002_GX020061_04.29.2024-05.05.2024_2024-05-05-22:54:12.zip,No,NA
/BabyView_Main/00400002/00400002_GX020045_02.19.2024-02.25.2024_02.12.2024-6:20pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010056-1_04.22.2024-04.28.2024_04.28.2024-12:24pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020056-1_04.22.2024-04.28.2024_04.28.2024-12:24pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010015_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020015_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030015_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010018_12.04.2023-12.10.2023_12.09.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010019_12.04.2023-12.10.2023_12.09.2023-10:09am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020019_12.04.2023-12.10.2023_12.09.2023-10:09am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040013_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030013_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020013_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010013_12.04.2023-12.10.2023_12.05.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010022_12.11.2023-12.17.2023_12.17.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020022_12.11.2023-12.17.2023_12.17.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020021_12.11.2023-12.17.2023_12.17.2023-7:47pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010021_12.11.2023-12.17.2023_12.17.2023-7:47pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010024_12.18.2023-12.24.2023_12.19.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020023_12.18.2023-12.24.2023_12.19.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010025_12.18.2023-12.24.2023_12.21.2023-6:22pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020025_12.18.2023-12.24.2023_12.21.2023-6:22pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX030025_12.18.2023-12.24.2023_12.21.2023-6:22pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010023-1_12.18.2023-12.24.2023_12.19.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010023_12.18.2023-12.24.2023_12.19.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010023-2_12.18.2023-12.24.2023_12.20.2023-9:51am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020023-2_12.18.2023-12.24.2023_12.20.2023-9:51am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030023-2_12.18.2023-12.24.2023_12.20.2023-9:51am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010029_12.25.2023-12.31.2023_12.28.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020029_12.25.2023-12.31.2023_12.28.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030029_12.25.2023-12.31.2023_12.28.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX040029_12.25.2023-12.31.2023_12.28.2023-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010030_12.25.2023-12.31.2023_12.29.2023-7:06am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020030_12.25.2023-12.31.2023_12.29.2023-7:06am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010039_01.29.2024-02.04.2024_02.01.2024-9:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020039_01.29.2024-02.04.2024_02.01.2024-9:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030039_01.29.2024-02.04.2024_02.01.2024-9:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040039_01.29.2024-02.04.2024_02.01.2024-9:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010040_01.29.2024-02.04.2024_02.04.2024-8:34am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020040_01.29.2024-02.04.2024_02.04.2024-8:34am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030040_01.29.2024-02.04.2024_02.04.2024-8:34am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040040_01.29.2024-02.04.2024_02.04.2024-8:34am.zip,No,NA
/BabyView_Main/00400002/00400002_GX050040_01.29.2024-02.04.2024_02.04.2024-8:34am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010032_01.15.2024-01.21.2024_01.06.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010033_01.15.2024-01.21.2024_01.20.2024-9:01am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020033_01.15.2024-01.21.2024_01.20.2024-9:01am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030033_01.15.2024-01.21.2024_01.20.2024-9:01am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040033_01.15.2024-01.21.2024_01.20.2024-9:01am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010035_01.15.2024-01.21.2024_01.21.2024-8:40am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020035_01.15.2024-01.21.2024_01.21.2024-8:40am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010031_01.08.2024-01.14.2024_01.06.2024-8:22am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010031-1_01.08.2024-01.14.2024_2024-01-20-20:09:10.zip,No,NA
/BabyView_Main/00400002/00400002_GX020031-1_01.08.2024-01.14.2024_2024-01-21-02:11:37.zip,No,NA
/BabyView_Main/00400002/00400002_GX010030_01.01.2024-01.07.2024_12.29.2023-7:06am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020030_01.01.2024-01.07.2024_12.29.2023-7:06am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010031_01.01.2024-01.07.2024_01.06.2024-8:22am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020031_01.01.2024-01.07.2024_01.06.2024-8:22am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040031_01.01.2024-01.07.2024_01.06.2024-8:22am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010032_01.01.2024-01.07.2024_01.06.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020032_01.01.2024-01.07.2024_01.06.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010038_01.22.2024-01.28.2024_01.27.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020038_01.22.2024-01.28.2024_01.27.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030038_01.22.2024-01.28.2024_01.27.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010042_02.05.2024-02.11.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010043_02.05.2024-02.11.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020043_02.05.2024-02.11.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030043_02.05.2024-02.11.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010044_02.05.2024-02.11.2024_02.11.2024-9:05am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020044_02.05.2024-02.11.2024_02.11.2024-9:05am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010043_02.12.2024-02.18.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020043_02.12.2024-02.18.2024_02.11.2024-8:23am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020045_02.12.2024-02.18.2024_02.12.2024-6:20pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010045_02.12.2024-02.18.2024_02.12.2024-6:20pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010046_02.12.2024-02.18.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020046_02.12.2024-02.18.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030045_02.19.2024-02.25.2024_02.20.2024-10:36am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010045_02.19.2024-02.25.2024_02.12.2024-6:20pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX040045_02.19.2024-02.25.2024_02.20.2024-10:36am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010046_02.19.2024-02.25.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020046_02.19.2024-02.25.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030046_02.19.2024-02.25.2024_02.25.2024-11:26am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010045-1_02.19.2024-02.25.2024_02.22.2024-9:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040046_02.19.2024-02.25.2024_02.25.2024-11:26am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030047_03.04.2024-03.10.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010048_03.04.2024-03.10.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010046_03.04.2024-03.10.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020046_03.04.2024-03.10.2024_02.18.2024-8:29am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020048_03.04.2024-03.10.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010047_03.04.2024-03.10.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX030048_03.04.2024-03.10.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX040050_04.01.2024-04.07.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040052_04.01.2024-04.07.2024_04.01.2024-9:52am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010052_04.01.2024-04.07.2024_04.01.2024-9:52am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010053_04.01.2024-04.07.2024_04.01.2024-5:00pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010050_04.01.2024-04.07.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020052_04.01.2024-04.07.2024_04.01.2024-9:52am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020050_04.01.2024-04.07.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020053_04.01.2024-04.07.2024_04.01.2024-5:00pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX030052_04.01.2024-04.07.2024_04.01.2024-9:52am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030050_04.01.2024-04.07.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040047_03.18.2024-03.24.2024_03.18.2024-8:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010047_03.18.2024-03.24.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010048_03.18.2024-03.24.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX020047_03.18.2024-03.24.2024_03.18.2024-8:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX020048_03.18.2024-03.24.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030048_03.18.2024-03.24.2024_03.10.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX030047_03.18.2024-03.24.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010047_02.26.2024-03.03.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX030047_02.26.2024-03.03.2024_03.01.2024-6:14pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020047_02.26.2024-03.03.2024_03.18.2024-8:57am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040050_03.25.2024-03.31.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX040051_03.25.2024-03.31.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020049_03.25.2024-03.31.2024_03.25.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010050_03.25.2024-03.31.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX010051_03.25.2024-03.31.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020050_03.25.2024-03.31.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030050_03.25.2024-03.31.2024_03.25.2024-11:30am.zip,No,NA
/BabyView_Main/00400002/00400002_GX030051_03.25.2024-03.31.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010054_04.08.2024-04.14.2024_04.14.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010051_04.08.2024-04.14.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX020051_04.08.2024-04.14.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX030051_04.08.2024-04.14.2024_03.25.2024-5:56pm.zip,No,NA
/BabyView_Main/00400002/00400002_GX010054_04.22.2024-04.28.2024_04.14.2024-NA.zip,No,NA
/BabyView_Main/00400002/00400002_GX010056_04.22.2024-04.28.2024_2024-04-28-17:43:44.zip,No,NA
/BabyView_Main/00400002/00400002_GX020056_04.22.2024-04.28.2024_2024-04-28-18:14:39.zip,No,NA
/BabyView_Main/00400002/00400002_GX030056_04.22.2024-04.28.2024_2024-04-28-18:37:26.zip,No,NA
/BabyView_Main/00400003/00400003_GX010028_12.04.2023-12.10.2023_02.28.2024-5:40pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX010018_01.15.2024-01.21.2024_01.16.2024-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020034_04.01.2024-04.07.2024_04.03.2024-NA.zip,No,NA
/BabyView_Main/00400003/00400003_GX010046_04.22.2024-04.28.2024_04.25.2024-8:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020046_04.22.2024-04.28.2024_04.25.2024-8:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX030046_04.22.2024-04.28.2024_04.25.2024-8:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX040046_04.22.2024-04.28.2024_04.25.2024-8:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX010003_11.27.2023-12.03.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020003_11.27.2023-12.03.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX030003_11.27.2023-12.03.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX010003-1_11.27.2023-12.03.2023_11.30.2023-5:00pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX020003-1_11.27.2023-12.03.2023_11.30.2023-5:00pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX010003_12.04.2023-12.10.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020003_12.04.2023-12.10.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX030003_12.04.2023-12.10.2023_11.29.2023-7:00am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020028_12.04.2023-12.10.2023_02.28.2024-5:40pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX030028_12.04.2023-12.10.2023_02.28.2024-5:40pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX040028_12.04.2023-12.10.2023_02.28.2024-5:40pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX010029_12.04.2023-12.10.2023_03.04.2024-6:50am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020029_12.04.2023-12.10.2023_03.04.2024-6:50am.zip,No,NA
/BabyView_Main/00400003/00400003_GX030029_12.04.2023-12.10.2023_03.04.2024-6:50am.zip,No,NA
/BabyView_Main/00400003/00400003_GX010005_12.11.2023-12.17.2023_12.13.2023-10:40am.zip,No,NA
/BabyView_Main/00400003/00400003_GX020005_12.11.2023-12.17.2023_12.13.2023-10:40am.zip,No,NA
/BabyView_Main/00400003/00400003_GX030005_12.11.2023-12.17.2023_12.13.2023-10:40am.zip,No,NA
/BabyView_Main/00400003/00400003_GX010006_12.11.2023-12.17.2023_12.15.2023-5:00pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX020006_12.11.2023-12.17.2023_12.15.2023-5:00pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX030006_12.11.2023-12.17.2023_12.15.2023-5:00pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX010007_12.11.2023-12.17.2023_12.17.2023-5:12pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX020007_12.11.2023-12.17.2023_12.17.2023-5:12pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX030007_12.11.2023-12.17.2023_12.17.2023-5:12pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX010008_12.18.2023-12.24.2023_12.23.2023-12:30pm.zip,No,NA
/BabyView_Main/00400003/00400003_GX020008_12.18.2023-12.24.2023_12.23.2023-12:30pm.zip,No,NA
